date,temp_max,temp_min,precipitation,wind_max,humidity_max,cloudcover,city,lat,lon
2021-09-23,27.1,14.4,0.0,16.2,88,18,Rome,41.9028,12.4964
2021-09-24,27.8,14.6,0.0,16.8,95,14,Rome,41.9028,12.4964
2021-09-25,28.8,15.8,0.0,12.2,93,42,Rome,41.9028,12.4964
2021-09-26,28.9,17.0,0.6,16.9,89,49,Rome,41.9028,12.4964
2021-09-27,27.9,19.5,2.7,13.7,96,69,Rome,41.9028,12.4964
2021-09-28,27.9,18.4,0.0,16.6,98,49,Rome,41.9028,12.4964
2021-09-29,27.2,18.3,0.0,11.1,96,53,Rome,41.9028,12.4964
2021-09-30,28.0,16.2,0.0,11.3,97,10,Rome,41.9028,12.4964
2021-10-01,26.9,16.1,0.0,11.7,91,26,Rome,41.9028,12.4964
2021-10-02,24.1,15.6,0.0,8.4,95,71,Rome,41.9028,12.4964
2021-10-03,24.8,13.5,0.7,18.5,92,28,Rome,41.9028,12.4964
2021-10-04,27.3,18.1,4.3,20.2,85,58,Rome,41.9028,12.4964
2021-10-05,23.0,16.4,7.5,20.1,94,72,Rome,41.9028,12.4964
2021-10-06,22.4,13.3,10.0,21.7,91,70,Rome,41.9028,12.4964
2021-10-07,19.1,12.2,4.6,20.6,96,59,Rome,41.9028,12.4964
2021-10-08,21.1,11.3,0.3,20.2,92,53,Rome,41.9028,12.4964
2021-10-09,22.3,12.1,0.1,16.5,79,40,Rome,41.9028,12.4964
2021-10-10,19.2,11.4,0.3,27.4,73,37,Rome,41.9028,12.4964
2021-10-11,17.4,10.2,1.7,23.8,83,52,Rome,41.9028,12.4964
2021-10-12,20.5,8.0,0.0,12.3,92,42,Rome,41.9028,12.4964
2021-10-13,21.5,8.4,0.0,20.8,91,21,Rome,41.9028,12.4964
2021-10-14,18.6,9.0,0.0,27.0,67,1,Rome,41.9028,12.4964
2021-10-15,19.2,8.5,0.0,25.6,71,2,Rome,41.9028,12.4964
2021-10-16,20.7,6.7,0.0,15.5,90,58,Rome,41.9028,12.4964
2021-10-17,21.4,7.9,0.0,13.6,93,19,Rome,41.9028,12.4964
2021-10-18,22.5,8.9,0.0,8.1,90,23,Rome,41.9028,12.4964
2021-10-19,22.3,7.5,0.0,11.1,93,42,Rome,41.9028,12.4964
2021-10-20,21.5,8.6,0.0,15.9,87,41,Rome,41.9028,12.4964
2021-10-21,21.7,11.8,1.6,21.3,89,75,Rome,41.9028,12.4964
2021-10-22,21.9,15.4,3.8,18.5,97,84,Rome,41.9028,12.4964
2021-10-23,21.7,12.8,7.6,12.1,97,88,Rome,41.9028,12.4964
2021-10-24,23.7,11.8,0.0,13.9,95,82,Rome,41.9028,12.4964
2021-10-25,21.4,10.9,0.0,9.0,77,98,Rome,41.9028,12.4964
2021-10-26,16.2,13.6,9.2,7.6,97,100,Rome,41.9028,12.4964
2021-10-27,20.3,10.9,0.3,10.5,96,64,Rome,41.9028,12.4964
2021-10-28,20.6,8.1,0.0,9.1,92,67,Rome,41.9028,12.4964
2021-10-29,19.9,7.8,0.0,8.8,94,86,Rome,41.9028,12.4964
2021-10-30,20.7,8.4,1.2,8.4,93,62,Rome,41.9028,12.4964
2021-10-31,20.1,8.8,4.3,9.0,96,98,Rome,41.9028,12.4964
2021-11-01,19.6,13.2,20.5,21.7,96,97,Rome,41.9028,12.4964
2021-11-02,20.7,11.3,0.2,13.7,96,35,Rome,41.9028,12.4964
2021-11-03,17.2,13.5,28.0,20.4,92,99,Rome,41.9028,12.4964
2021-11-04,18.0,9.5,17.0,21.2,92,70,Rome,41.9028,12.4964
2021-11-05,15.2,8.0,0.1,13.8,95,52,Rome,41.9028,12.4964
2021-11-06,19.7,9.6,7.3,17.0,94,81,Rome,41.9028,12.4964
2021-11-07,24.0,12.1,10.3,20.9,92,63,Rome,41.9028,12.4964
2021-11-08,18.3,12.7,8.1,9.4,97,70,Rome,41.9028,12.4964
2021-11-09,18.7,11.8,23.4,14.8,97,84,Rome,41.9028,12.4964
2021-11-10,24.0,12.6,7.6,15.9,95,81,Rome,41.9028,12.4964
2021-11-11,18.7,13.9,14.0,14.4,97,100,Rome,41.9028,12.4964
2021-11-12,19.3,11.2,8.0,10.4,96,90,Rome,41.9028,12.4964
2021-11-13,18.3,8.2,0.0,8.2,98,42,Rome,41.9028,12.4964
2021-11-14,18.5,9.7,2.3,16.3,94,98,Rome,41.9028,12.4964
2021-11-15,19.1,10.3,1.2,16.0,94,70,Rome,41.9028,12.4964
2021-11-16,14.6,10.1,9.6,14.1,96,87,Rome,41.9028,12.4964
2021-11-17,18.0,8.2,0.3,15.5,98,96,Rome,41.9028,12.4964
2021-11-18,18.3,7.6,0.0,9.3,95,54,Rome,41.9028,12.4964
2021-11-19,18.2,7.3,0.0,9.0,95,16,Rome,41.9028,12.4964
2021-11-20,17.3,6.6,0.0,7.6,97,4,Rome,41.9028,12.4964
2021-11-21,16.0,5.8,0.0,8.3,96,47,Rome,41.9028,12.4964
2021-11-22,16.0,10.4,7.8,10.0,99,92,Rome,41.9028,12.4964
2021-11-23,15.5,10.0,10.5,18.4,95,95,Rome,41.9028,12.4964
2021-11-24,17.4,7.6,0.0,11.5,89,28,Rome,41.9028,12.4964
2021-11-25,15.3,9.3,30.8,20.9,94,100,Rome,41.9028,12.4964
2021-11-26,13.5,7.2,12.7,17.3,97,65,Rome,41.9028,12.4964
2021-11-27,14.8,9.1,1.9,18.4,85,77,Rome,41.9028,12.4964
2021-11-28,13.7,6.2,17.5,24.3,92,87,Rome,41.9028,12.4964
2021-11-29,9.9,4.1,12.3,24.1,95,71,Rome,41.9028,12.4964
2021-11-30,10.2,1.6,0.0,24.5,84,8,Rome,41.9028,12.4964
2021-12-01,13.4,3.0,11.3,19.6,94,83,Rome,41.9028,12.4964
2021-12-02,12.4,8.4,28.2,26.5,95,85,Rome,41.9028,12.4964
2021-12-03,13.6,5.9,0.0,18.4,94,50,Rome,41.9028,12.4964
2021-12-04,12.6,3.0,3.3,19.9,91,70,Rome,41.9028,12.4964
2021-12-05,14.6,5.6,2.7,19.5,91,72,Rome,41.9028,12.4964
2021-12-06,8.6,4.5,3.5,26.1,96,69,Rome,41.9028,12.4964
2021-12-07,11.2,1.9,0.0,22.9,81,18,Rome,41.9028,12.4964
2021-12-08,11.7,0.5,11.6,28.0,96,93,Rome,41.9028,12.4964
2021-12-09,11.8,3.4,2.3,21.6,95,82,Rome,41.9028,12.4964
2021-12-10,10.4,1.7,6.1,29.1,96,77,Rome,41.9028,12.4964
2021-12-11,8.7,4.1,5.3,31.1,93,86,Rome,41.9028,12.4964
2021-12-12,11.8,2.5,0.0,28.5,81,20,Rome,41.9028,12.4964
2021-12-13,12.2,0.2,0.0,9.1,83,16,Rome,41.9028,12.4964
2021-12-14,14.5,2.7,0.0,14.8,87,30,Rome,41.9028,12.4964
2021-12-15,13.8,2.5,0.0,11.4,93,60,Rome,41.9028,12.4964
2021-12-16,13.3,3.0,0.0,9.4,91,9,Rome,41.9028,12.4964
2021-12-17,13.7,2.4,0.0,10.0,94,2,Rome,41.9028,12.4964
2021-12-18,13.8,1.4,0.0,17.8,92,1,Rome,41.9028,12.4964
2021-12-19,11.2,-0.2,0.0,12.0,88,0,Rome,41.9028,12.4964
2021-12-20,12.3,1.3,0.0,13.5,95,8,Rome,41.9028,12.4964
2021-12-21,11.9,1.0,0.0,9.4,96,16,Rome,41.9028,12.4964
2021-12-22,11.2,4.1,3.2,8.3,96,83,Rome,41.9028,12.4964
2021-12-23,13.5,1.0,0.3,9.8,98,46,Rome,41.9028,12.4964
2021-12-24,13.3,7.7,1.3,15.6,92,92,Rome,41.9028,12.4964
2021-12-25,14.6,11.8,14.0,25.7,93,99,Rome,41.9028,12.4964
2021-12-26,12.8,9.7,12.3,13.1,97,97,Rome,41.9028,12.4964
2021-12-27,14.0,5.6,2.8,10.6,98,76,Rome,41.9028,12.4964
2021-12-28,14.3,7.9,6.3,11.5,95,94,Rome,41.9028,12.4964
2021-12-29,16.5,7.9,0.0,12.2,100,82,Rome,41.9028,12.4964
2021-12-30,15.4,5.1,0.0,7.5,100,67,Rome,41.9028,12.4964
2021-12-31,16.2,4.6,0.0,7.8,99,6,Rome,41.9028,12.4964
2022-01-01,12.9,4.3,0.0,7.9,99,23,Rome,41.9028,12.4964
2022-01-02,10.9,5.1,0.0,9.2,99,94,Rome,41.9028,12.4964
2022-01-03,13.1,4.0,0.5,7.6,97,82,Rome,41.9028,12.4964
2022-01-04,15.4,8.9,0.3,15.9,93,88,Rome,41.9028,12.4964
2022-01-05,16.3,10.7,6.6,28.1,89,59,Rome,41.9028,12.4964
2022-01-06,12.3,5.1,0.4,21.1,90,69,Rome,41.9028,12.4964
2022-01-07,12.7,3.4,0.7,10.9,90,37,Rome,41.9028,12.4964
2022-01-08,9.3,1.1,0.0,13.1,90,45,Rome,41.9028,12.4964
2022-01-09,9.4,0.4,2.9,25.4,93,94,Rome,41.9028,12.4964
2022-01-10,10.6,2.7,0.5,29.0,88,82,Rome,41.9028,12.4964
2022-01-11,11.4,5.2,0.0,29.5,70,54,Rome,41.9028,12.4964
2022-01-12,11.8,3.5,3.1,34.2,75,35,Rome,41.9028,12.4964
2022-01-13,11.4,0.1,0.0,15.5,79,0,Rome,41.9028,12.4964
2022-01-14,10.6,-1.3,0.0,9.8,85,0,Rome,41.9028,12.4964
2022-01-15,12.4,0.1,0.0,10.0,91,0,Rome,41.9028,12.4964
2022-01-16,12.9,0.7,0.0,8.9,96,0,Rome,41.9028,12.4964
2022-01-17,12.3,0.7,0.0,11.6,94,4,Rome,41.9028,12.4964
2022-01-18,12.3,-0.8,0.0,8.8,95,1,Rome,41.9028,12.4964
2022-01-19,12.5,0.1,0.5,11.3,91,24,Rome,41.9028,12.4964
2022-01-20,12.0,4.9,4.8,15.6,92,84,Rome,41.9028,12.4964
2022-01-21,11.4,3.6,0.1,13.8,96,43,Rome,41.9028,12.4964
2022-01-22,10.8,0.3,0.0,9.2,83,5,Rome,41.9028,12.4964
2022-01-23,11.7,-1.4,0.0,9.1,89,6,Rome,41.9028,12.4964
2022-01-24,13.3,0.1,0.0,16.2,88,5,Rome,41.9028,12.4964
2022-01-25,9.6,-1.5,0.0,12.3,85,0,Rome,41.9028,12.4964
2022-01-26,11.5,-1.4,0.0,13.0,87,29,Rome,41.9028,12.4964
2022-01-27,12.0,-0.9,0.0,7.6,96,78,Rome,41.9028,12.4964
2022-01-28,13.5,2.2,0.0,15.3,95,61,Rome,41.9028,12.4964
2022-01-29,12.8,1.0,0.0,14.2,83,26,Rome,41.9028,12.4964
2022-01-30,13.1,-0.0,0.0,8.7,87,5,Rome,41.9028,12.4964
2022-01-31,11.6,0.1,1.9,17.4,98,72,Rome,41.9028,12.4964
2022-02-01,13.6,3.1,0.0,29.0,91,12,Rome,41.9028,12.4964
2022-02-02,14.9,0.6,0.0,10.8,83,7,Rome,41.9028,12.4964
2022-02-03,15.0,0.1,0.0,10.3,90,40,Rome,41.9028,12.4964
2022-02-04,14.5,5.7,0.4,19.2,86,94,Rome,41.9028,12.4964
2022-02-05,14.5,7.4,2.5,8.1,97,87,Rome,41.9028,12.4964
2022-02-06,15.2,2.9,0.2,10.8,98,26,Rome,41.9028,12.4964
2022-02-07,16.1,5.1,1.0,26.0,95,38,Rome,41.9028,12.4964
2022-02-08,13.7,2.4,0.0,13.6,70,0,Rome,41.9028,12.4964
2022-02-09,16.1,0.4,0.0,10.2,83,0,Rome,41.9028,12.4964
2022-02-10,16.5,1.8,0.0,8.9,88,0,Rome,41.9028,12.4964
2022-02-11,14.7,1.4,0.0,9.0,95,17,Rome,41.9028,12.4964
2022-02-12,16.1,1.6,0.0,8.9,92,13,Rome,41.9028,12.4964
2022-02-13,14.7,4.2,6.5,10.1,93,70,Rome,41.9028,12.4964
2022-02-14,13.8,7.1,0.8,15.8,93,70,Rome,41.9028,12.4964
2022-02-15,13.1,8.1,12.6,25.3,92,59,Rome,41.9028,12.4964
2022-02-16,12.8,4.1,0.2,15.7,93,26,Rome,41.9028,12.4964
2022-02-17,15.1,1.5,0.0,8.4,93,83,Rome,41.9028,12.4964
2022-02-18,15.5,6.4,0.0,10.2,92,68,Rome,41.9028,12.4964
2022-02-19,17.2,7.4,0.0,16.9,91,70,Rome,41.9028,12.4964
2022-02-20,16.8,7.5,0.2,9.8,94,64,Rome,41.9028,12.4964
2022-02-21,15.1,8.0,1.8,23.0,94,63,Rome,41.9028,12.4964
2022-02-22,16.1,5.7,0.0,27.1,90,18,Rome,41.9028,12.4964
2022-02-23,17.6,2.5,0.0,13.1,86,0,Rome,41.9028,12.4964
2022-02-24,16.9,2.9,0.0,13.6,89,55,Rome,41.9028,12.4964
2022-02-25,15.2,2.2,0.5,16.7,93,40,Rome,41.9028,12.4964
2022-02-26,9.4,4.0,4.9,32.2,95,77,Rome,41.9028,12.4964
2022-02-27,11.4,3.9,0.0,27.7,81,37,Rome,41.9028,12.4964
2022-02-28,13.7,3.5,0.0,19.8,83,3,Rome,41.9028,12.4964
2022-03-01,11.5,1.2,0.0,25.7,70,27,Rome,41.9028,12.4964
2022-03-02,12.7,-0.8,0.0,17.3,82,31,Rome,41.9028,12.4964
2022-03-03,13.0,0.1,0.0,11.8,87,79,Rome,41.9028,12.4964
2022-03-04,13.2,0.0,1.7,10.5,93,44,Rome,41.9028,12.4964
2022-03-05,12.7,2.0,0.0,25.8,92,15,Rome,41.9028,12.4964
2022-03-06,12.0,0.3,0.0,20.1,81,14,Rome,41.9028,12.4964
2022-03-07,11.4,0.2,0.1,23.0,85,17,Rome,41.9028,12.4964
2022-03-08,11.1,0.8,0.0,26.2,75,8,Rome,41.9028,12.4964
2022-03-09,16.0,-0.3,0.0,15.5,78,10,Rome,41.9028,12.4964
2022-03-10,17.2,-0.2,0.0,12.6,93,0,Rome,41.9028,12.4964
2022-03-11,14.0,1.5,0.0,13.2,84,68,Rome,41.9028,12.4964
2022-03-12,14.2,4.6,0.1,19.1,86,100,Rome,41.9028,12.4964
2022-03-13,14.7,1.3,0.0,13.0,79,33,Rome,41.9028,12.4964
2022-03-14,16.8,2.5,0.0,12.5,90,52,Rome,41.9028,12.4964
2022-03-15,17.0,2.5,0.0,16.4,92,82,Rome,41.9028,12.4964
2022-03-16,17.9,3.9,0.0,13.0,95,58,Rome,41.9028,12.4964
2022-03-17,19.7,5.7,0.0,12.0,96,97,Rome,41.9028,12.4964
2022-03-18,19.0,8.1,0.0,11.7,89,88,Rome,41.9028,12.4964
2022-03-19,16.7,8.4,0.3,13.5,79,99,Rome,41.9028,12.4964
2022-03-20,16.5,5.4,1.5,20.7,83,59,Rome,41.9028,12.4964
2022-03-21,15.5,2.3,0.1,21.4,99,15,Rome,41.9028,12.4964
2022-03-22,17.4,0.9,0.0,24.2,80,0,Rome,41.9028,12.4964
2022-03-23,20.3,1.1,0.0,16.7,85,0,Rome,41.9028,12.4964
2022-03-24,20.3,3.3,0.0,14.7,84,0,Rome,41.9028,12.4964
2022-03-25,20.6,3.7,0.0,18.0,83,3,Rome,41.9028,12.4964
2022-03-26,22.2,2.9,0.0,15.1,87,61,Rome,41.9028,12.4964
2022-03-27,24.3,9.4,0.1,21.9,76,100,Rome,41.9028,12.4964
2022-03-28,20.3,7.9,0.0,20.3,82,58,Rome,41.9028,12.4964
2022-03-29,20.2,6.7,0.0,15.8,87,70,Rome,41.9028,12.4964
2022-03-30,16.1,8.7,11.5,23.7,90,100,Rome,41.9028,12.4964
2022-03-31,16.7,12.0,8.4,23.8,92,92,Rome,41.9028,12.4964
2022-04-01,14.7,9.5,2.7,27.1,92,90,Rome,41.9028,12.4964
2022-04-02,9.7,4.6,13.2,25.5,86,69,Rome,41.9028,12.4964
2022-04-03,12.5,3.2,0.2,11.5,89,60,Rome,41.9028,12.4964
2022-04-04,14.8,5.1,0.4,9.7,88,94,Rome,41.9028,12.4964
2022-04-05,17.7,2.7,0.0,15.2,88,14,Rome,41.9028,12.4964
2022-04-06,15.7,4.1,1.9,15.3,93,67,Rome,41.9028,12.4964
2022-04-07,17.5,7.4,2.5,14.0,94,65,Rome,41.9028,12.4964
2022-04-08,18.8,9.6,0.0,23.2,92,58,Rome,41.9028,12.4964
2022-04-09,17.4,9.1,0.1,27.0,92,68,Rome,41.9028,12.4964
2022-04-10,16.4,4.7,0.0,31.4,90,7,Rome,41.9028,12.4964
2022-04-11,16.9,2.4,0.0,14.3,85,12,Rome,41.9028,12.4964
2022-04-12,18.9,3.4,0.0,13.2,92,62,Rome,41.9028,12.4964
2022-04-13,21.5,6.3,0.0,13.6,90,98,Rome,41.9028,12.4964
2022-04-14,23.7,6.5,0.2,13.0,93,82,Rome,41.9028,12.4964
2022-04-15,23.9,9.0,0.0,17.4,89,66,Rome,41.9028,12.4964
2022-04-16,24.7,8.9,0.5,20.6,92,17,Rome,41.9028,12.4964
2022-04-17,19.7,9.0,0.0,29.7,60,55,Rome,41.9028,12.4964
2022-04-18,19.6,7.1,0.0,26.2,62,19,Rome,41.9028,12.4964
2022-04-19,18.8,5.2,0.0,18.9,80,11,Rome,41.9028,12.4964
2022-04-20,20.9,8.6,1.1,16.0,91,75,Rome,41.9028,12.4964
2022-04-21,21.2,13.2,8.5,18.0,92,100,Rome,41.9028,12.4964
2022-04-22,18.2,11.2,4.0,19.3,94,74,Rome,41.9028,12.4964
2022-04-23,21.1,10.4,0.0,22.8,95,42,Rome,41.9028,12.4964
2022-04-24,19.5,12.5,11.5,23.3,93,68,Rome,41.9028,12.4964
2022-04-25,19.5,9.4,3.9,16.0,99,35,Rome,41.9028,12.4964
2022-04-26,21.3,8.2,0.0,15.5,95,7,Rome,41.9028,12.4964
2022-04-27,23.2,7.9,0.0,16.1,90,7,Rome,41.9028,12.4964
2022-04-28,24.9,9.9,0.0,19.8,89,1,Rome,41.9028,12.4964
2022-04-29,25.2,9.8,0.0,20.3,71,7,Rome,41.9028,12.4964
2022-04-30,22.9,8.8,0.0,16.8,83,8,Rome,41.9028,12.4964
2022-05-01,19.8,8.9,0.7,11.2,90,56,Rome,41.9028,12.4964
2022-05-02,21.8,8.1,0.0,10.9,93,10,Rome,41.9028,12.4964
2022-05-03,21.7,8.9,1.8,14.3,94,43,Rome,41.9028,12.4964
2022-05-04,23.1,10.3,0.0,20.5,100,81,Rome,41.9028,12.4964
2022-05-05,20.4,9.5,3.3,13.9,95,96,Rome,41.9028,12.4964
2022-05-06,24.1,13.4,13.6,19.6,96,97,Rome,41.9028,12.4964
2022-05-07,22.1,11.3,2.4,15.7,96,82,Rome,41.9028,12.4964
2022-05-08,22.6,10.9,4.1,11.6,98,56,Rome,41.9028,12.4964
2022-05-09,23.2,10.3,1.4,13.6,98,40,Rome,41.9028,12.4964
2022-05-10,25.4,10.8,0.1,14.3,99,20,Rome,41.9028,12.4964
2022-05-11,26.1,11.7,0.5,16.6,94,7,Rome,41.9028,12.4964
2022-05-12,27.1,12.8,0.0,18.6,92,36,Rome,41.9028,12.4964
2022-05-13,27.1,13.4,0.0,16.1,88,5,Rome,41.9028,12.4964
2022-05-14,27.2,11.7,0.0,15.0,89,35,Rome,41.9028,12.4964
2022-05-15,26.5,13.4,0.0,17.7,89,39,Rome,41.9028,12.4964
2022-05-16,28.7,14.1,0.0,18.2,94,7,Rome,41.9028,12.4964
2022-05-17,29.1,13.6,0.0,17.5,87,25,Rome,41.9028,12.4964
2022-05-18,30.7,14.3,0.6,17.2,84,22,Rome,41.9028,12.4964
2022-05-19,29.2,14.0,0.0,22.0,86,1,Rome,41.9028,12.4964
2022-05-20,28.8,14.4,0.0,23.2,92,7,Rome,41.9028,12.4964
2022-05-21,27.9,14.2,0.0,18.5,94,2,Rome,41.9028,12.4964
2022-05-22,29.1,16.0,0.0,17.3,100,41,Rome,41.9028,12.4964
2022-05-23,29.4,15.1,0.0,15.4,99,47,Rome,41.9028,12.4964
2022-05-24,29.8,15.8,0.0,22.5,82,24,Rome,41.9028,12.4964
2022-05-25,31.5,15.7,0.0,22.5,83,60,Rome,41.9028,12.4964
2022-05-26,34.9,17.9,0.0,19.0,65,84,Rome,41.9028,12.4964
2022-05-27,33.4,21.2,0.1,17.9,59,91,Rome,41.9028,12.4964
2022-05-28,31.7,21.4,1.3,15.8,74,92,Rome,41.9028,12.4964
2022-05-29,28.7,18.9,0.0,21.6,88,20,Rome,41.9028,12.4964
2022-05-30,29.4,18.1,0.0,19.2,90,30,Rome,41.9028,12.4964
2022-05-31,30.3,18.3,0.0,22.0,96,59,Rome,41.9028,12.4964
2022-06-01,30.8,17.7,0.0,18.3,100,32,Rome,41.9028,12.4964
2022-06-02,35.5,17.6,0.0,20.5,94,2,Rome,41.9028,12.4964
2022-06-03,32.9,17.6,0.0,19.7,85,68,Rome,41.9028,12.4964
2022-06-04,34.4,18.8,0.0,17.4,82,59,Rome,41.9028,12.4964
2022-06-05,35.7,18.9,0.0,18.9,75,62,Rome,41.9028,12.4964
2022-06-06,34.6,19.2,0.0,21.3,70,43,Rome,41.9028,12.4964
2022-06-07,33.1,18.6,0.0,20.6,91,8,Rome,41.9028,12.4964
2022-06-08,30.7,18.6,0.1,18.8,92,59,Rome,41.9028,12.4964
2022-06-09,27.4,18.7,4.7,22.5,94,41,Rome,41.9028,12.4964
2022-06-10,29.4,18.4,0.0,28.2,74,33,Rome,41.9028,12.4964
2022-06-11,31.8,17.9,0.0,26.5,72,6,Rome,41.9028,12.4964
2022-06-12,33.2,18.2,0.0,24.5,66,2,Rome,41.9028,12.4964
2022-06-13,31.9,16.7,0.0,20.2,68,6,Rome,41.9028,12.4964
2022-06-14,32.3,18.1,0.0,18.9,86,26,Rome,41.9028,12.4964
2022-06-15,32.6,18.4,0.0,16.4,91,53,Rome,41.9028,12.4964
2022-06-16,33.6,20.2,0.0,20.1,90,59,Rome,41.9028,12.4964
2022-06-17,34.1,20.4,0.1,17.3,94,49,Rome,41.9028,12.4964
2022-06-18,33.9,18.3,0.0,20.3,84,70,Rome,41.9028,12.4964
2022-06-19,32.2,18.4,0.0,18.3,73,28,Rome,41.9028,12.4964
2022-06-20,32.6,18.4,0.0,19.3,81,0,Rome,41.9028,12.4964
2022-06-21,33.4,18.5,0.0,19.9,82,15,Rome,41.9028,12.4964
2022-06-22,35.3,19.9,0.0,20.9,80,60,Rome,41.9028,12.4964
2022-06-23,32.3,20.6,1.0,14.3,86,64,Rome,41.9028,12.4964
2022-06-24,31.9,21.1,0.0,18.5,97,77,Rome,41.9028,12.4964
2022-06-25,33.2,20.2,0.0,20.9,78,50,Rome,41.9028,12.4964
2022-06-26,36.5,19.5,0.0,20.6,86,14,Rome,41.9028,12.4964
2022-06-27,40.0,20.5,0.0,26.7,69,36,Rome,41.9028,12.4964
2022-06-28,39.7,22.2,0.0,26.4,85,42,Rome,41.9028,12.4964
2022-06-29,33.9,22.4,0.5,20.8,97,11,Rome,41.9028,12.4964
2022-06-30,35.2,20.5,0.0,16.6,90,0,Rome,41.9028,12.4964
2022-07-01,35.2,20.4,0.5,21.4,67,13,Rome,41.9028,12.4964
2022-07-02,37.4,19.1,0.0,19.2,66,12,Rome,41.9028,12.4964
2022-07-03,38.8,21.9,0.0,22.7,66,10,Rome,41.9028,12.4964
2022-07-04,38.9,22.4,0.0,18.2,77,2,Rome,41.9028,12.4964
2022-07-05,36.6,21.2,0.0,16.5,86,1,Rome,41.9028,12.4964
2022-07-06,37.1,22.2,0.0,19.7,84,25,Rome,41.9028,12.4964
2022-07-07,33.1,23.0,0.7,16.1,99,51,Rome,41.9028,12.4964
2022-07-08,31.1,18.9,2.6,28.6,94,8,Rome,41.9028,12.4964
2022-07-09,32.6,18.8,0.0,29.4,66,2,Rome,41.9028,12.4964
2022-07-10,31.3,17.9,0.0,21.0,67,18,Rome,41.9028,12.4964
2022-07-11,32.1,18.9,0.0,19.1,88,9,Rome,41.9028,12.4964
2022-07-12,33.3,19.7,0.0,19.1,99,10,Rome,41.9028,12.4964
2022-07-13,32.1,20.5,0.0,21.6,93,9,Rome,41.9028,12.4964
2022-07-14,32.4,18.7,0.0,17.6,89,1,Rome,41.9028,12.4964
2022-07-15,36.1,20.8,0.0,20.9,94,1,Rome,41.9028,12.4964
2022-07-16,35.7,21.2,0.0,18.3,92,1,Rome,41.9028,12.4964
2022-07-17,37.4,20.6,0.0,18.3,85,13,Rome,41.9028,12.4964
2022-07-18,37.5,21.8,0.0,18.1,80,16,Rome,41.9028,12.4964
2022-07-19,36.5,22.5,0.0,20.7,83,6,Rome,41.9028,12.4964
2022-07-20,35.7,21.1,0.0,14.9,92,3,Rome,41.9028,12.4964
2022-07-21,37.2,23.0,0.0,21.7,96,16,Rome,41.9028,12.4964
2022-07-22,37.8,23.6,0.5,22.7,97,35,Rome,41.9028,12.4964
2022-07-23,37.4,23.0,0.0,19.8,96,21,Rome,41.9028,12.4964
2022-07-24,37.0,23.1,0.0,16.6,96,32,Rome,41.9028,12.4964
2022-07-25,37.5,22.9,0.0,18.9,98,5,Rome,41.9028,12.4964
2022-07-26,35.8,22.9,1.4,15.8,86,2,Rome,41.9028,12.4964
2022-07-27,34.0,23.8,0.0,17.7,94,3,Rome,41.9028,12.4964
2022-07-28,34.2,22.9,0.0,18.7,83,3,Rome,41.9028,12.4964
2022-07-29,33.9,20.9,0.0,18.4,89,2,Rome,41.9028,12.4964
2022-07-30,33.8,23.0,1.0,15.0,86,21,Rome,41.9028,12.4964
2022-07-31,36.6,22.3,0.0,23.4,81,2,Rome,41.9028,12.4964
2022-08-01,35.1,21.6,0.0,23.6,72,2,Rome,41.9028,12.4964
2022-08-02,35.9,21.8,0.0,20.1,84,27,Rome,41.9028,12.4964
2022-08-03,36.0,21.7,0.0,18.8,82,6,Rome,41.9028,12.4964
2022-08-04,35.8,22.5,0.0,19.8,92,10,Rome,41.9028,12.4964
2022-08-05,35.6,23.3,0.0,17.7,92,9,Rome,41.9028,12.4964
2022-08-06,37.8,23.7,0.0,20.0,91,31,Rome,41.9028,12.4964
2022-08-07,37.2,23.9,1.9,17.1,92,23,Rome,41.9028,12.4964
2022-08-08,34.7,23.1,0.2,17.5,85,18,Rome,41.9028,12.4964
2022-08-09,32.0,20.6,0.0,19.1,78,52,Rome,41.9028,12.4964
2022-08-10,33.6,20.3,0.2,16.3,81,29,Rome,41.9028,12.4964
2022-08-11,32.7,20.4,0.0,14.6,79,76,Rome,41.9028,12.4964
2022-08-12,32.1,19.8,0.9,9.3,80,26,Rome,41.9028,12.4964
2022-08-13,28.0,18.8,4.4,12.6,88,36,Rome,41.9028,12.4964
2022-08-14,31.5,17.8,0.0,18.8,86,25,Rome,41.9028,12.4964
2022-08-15,31.5,19.1,0.0,20.5,89,31,Rome,41.9028,12.4964
2022-08-16,31.9,22.3,0.4,12.5,96,46,Rome,41.9028,12.4964
2022-08-17,34.7,21.0,0.0,14.6,96,9,Rome,41.9028,12.4964
2022-08-18,35.4,21.9,10.3,29.9,95,62,Rome,41.9028,12.4964
2022-08-19,27.9,20.6,23.7,22.7,97,42,Rome,41.9028,12.4964
2022-08-20,30.9,17.6,0.0,19.3,96,20,Rome,41.9028,12.4964
2022-08-21,32.0,19.0,0.2,15.9,94,55,Rome,41.9028,12.4964
2022-08-22,30.9,18.6,0.1,11.8,91,24,Rome,41.9028,12.4964
2022-08-23,33.2,19.5,0.1,20.9,84,12,Rome,41.9028,12.4964
2022-08-24,32.2,19.4,0.5,19.4,76,12,Rome,41.9028,12.4964
2022-08-25,32.8,19.2,0.0,16.9,83,8,Rome,41.9028,12.4964
2022-08-26,33.2,21.5,0.4,14.7,90,23,Rome,41.9028,12.4964
2022-08-27,30.7,22.6,4.0,12.1,91,63,Rome,41.9028,12.4964
2022-08-28,28.7,19.7,0.4,18.4,94,52,Rome,41.9028,12.4964
